adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/hN5I4qpGFHlhqSrYecs12Z27mtg.jpg,0,,546822,tt4423846,ja,名探偵コナン 江戸川コナン失踪事件 〜史上最悪の2日間〜,"Conan Edogawa comes to a bathhouse with Ran Mouri and Ai Haibara. There, he sees suspicious men in the dressing room of the men's bath. However, Conan falls down in the bathhouse and loses consciousness. The two suspicious men, Tatsu and Kondo, take him away in a car. The two belong to the underworld and seem to be working at someone's request. Meanwhile, a woman named Kanae visits the Mouri Detective Agency to request an investigation into her husband's affair. She shows them a picture, and the husband in the picture is one of the culprits who kidnapped Conan.",3.143,/msDyR8yX9tMmjBbUqU30LuDZ0Cc.jpg,2015-01-30,0,91,False,Released,,Detective Conan: The Disappearance of Conan Edogawa - The Worst Two Days in History,False,7.139,36,NR
False,/aan0KdhVgJfAwUJ3n2HDFOWcxZ2.jpg,23000000,https://www.sonypictures.com/movies/theweddingringer,252838,tt0884732,en,The Wedding Ringer,"Doug Harris is a loveable but socially awkward groom-to-be with a problem: he has no best man.  With less than two weeks to go until he marries the girl of his dreams, Doug is referred to Jimmy Callahan, owner and CEO of Best Man, Inc., a company that provides flattering best men for socially challenged guys in need.  What ensues is a hilarious wedding charade as they try to pull off the big con, and an unexpected budding bromance between Doug and his fake best man Jimmy.",2.9621,/ciR2suRkfJen9lQvfz22lgCj7g7.jpg,2015-01-16,79799880,101,False,Released,He's the best man... money can buy.,The Wedding Ringer,False,6.463,1683,R
False,/6Sg4UUs0OksCbR0TZxUtQWPOMDV.jpg,60000000,http://mortdecaithemovie.com/,210860,tt3045616,en,Mortdecai,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",2.3205,/zIRDhdAuMevOuY2vs3s1HNcqDq7.jpg,2015-01-21,47318560,107,False,Released,Sophistication has a name.,Mortdecai,False,5.5,2752,R
False,/sg3ZE3N6fgBueQWQnxK5fP4XhCj.jpg,0,,263471,tt2302966,ta,ஐ,A deformed hunchback kidnaps a bride and holds her hostage while his connection to her and his targets is revealed in a series of flashbacks that unfold as he starts seeking revenge.,2.3334,/itDqpdxcI5urnL9KJGJiOusn5g9.jpg,2015-01-04,0,170,False,Released,,I,False,6.7,130,NR
False,/g2fziL6LeOSnCCR8zEthQjj5EvO.jpg,0,http://ichsehichseh.at,284303,tt3086442,de,"Ich seh, Ich seh","In the heat of the summer lays a lonesome house in the countryside where nine year old twin brothers await their mother’s return.  When she comes home, bandaged after cosmetic surgery, nothing is like before and the children start to doubt whether this woman is actually who she says she is.",2.1718,/u3G2gF7M9dmH4Vcs54PUjieOi0C.jpg,2015-01-08,2193474,100,False,Released,A mother should look out for her sons.,Goodnight Mommy,False,6.671,1691,R
False,/iYS4N87jQcYXnC2WKDlrUvE61Tf.jpg,0,,283698,tt3344922,en,Hungry Hearts,The relationship of a couple who meet by chance in New York City is put to the test when they encounter a life or death circumstance.,2.1409,/pSLlzA8bJWaLjrm7F7IAhJiHNVi.jpg,2015-01-15,534549,109,False,Released,,Hungry Hearts,False,6.551,217,NR
False,/ltlPFTMRsohmi2QbbSZUkAVg7Nc.jpg,3500000,http://www.warnerbros.com/justice-league-throne-atlantis-0,297556,tt3878542,en,Justice League: Throne of Atlantis,"After the events of Justice League: War, Ocean Master and Black Manta have declared a war against the surface in retaliation of the aftermath of Apokoliptian-tyrant Darkseid's planetary invasion. Queen Atlanna seeks out her other son, Ocean Master’s half-brother Arthur Curry, a half-human with aquatic powers with no knowledge of his Atlantean heritage, to restore balance.  Living with powers he doesn’t understand and seeing the danger around him, Curry takes steps to embrace his destiny, joining the Justice League, and with his new teammates he battles to save Earth from total destruction.",1.9408,/iaYZA8teYeIxmR8wRrEED5wwR0u.jpg,2015-01-13,0,72,False,Released,Blood is thicker than water.,Justice League: Throne of Atlantis,False,6.976,991,PG-13
False,/gFJ9i3eANzMo8kpowofbFQMHJyV.jpg,5000000,,321050,tt3138782,tr,Mucize,1960s Turkey countryside. A newly assigned teacher finds out that the solitary village is missing a school. He gets fond of the village people and especially a disabled man. The teacher helps the village to build a new school and educate the children and the disabled man.,1.8942,/baXozaGF8180QrZFuqlPrlLqCQc.jpg,2015-01-01,0,136,False,Released,,The Miracle,False,7.1,125,NR
False,/r13gbuO9esnTWtp7IAaPQMwXEE3.jpg,0,http://todaylove2015.co.kr/main.asp,313628,tt4315956,ko,오늘의 연애,"Whenever elementary school teacher Kang Joon-soo falls in love, he always gives too much of himself to the relationship. Yet despite that, he ends up being the one getting dumped by his girlfriends. Joon-soo has been friends for 18 years with Kim Hyun-woo, a weather forecaster whose beauty belies her witty tongue and aggressive manner.",1.6312,/qBvKRr5oS6Ao4POslwlGzIuBXdH.jpg,2015-01-14,0,118,False,Released,Friend zoned for 18 years. Can't we just start dating?,Love Forecast,False,6.694,49,NR
False,/t0eapHW6Be3oH5uXVVDMfJ5aeqf.jpg,21000000,,240483,tt2145829,en,Robot Overlords,"Earth has been conquered by robots from another galaxy and the human survivors must stay in their homes, or risk incineration.",1.5971,/n9zyjUoTkcxWPC2osR2AdblPza1.jpg,2015-01-29,0,90,False,Released,Mankind May Fall. Heroes Will Rise.,Robot Overlords,False,4.833,278,PG-13
False,/igh4dNz6sjRlInFkahLvHshpQlt.jpg,0,http://aokihagane.com/,296918,tt4219304,ja,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ - DC,"Recap of the Aoki Hagane no Arpeggio: Ars Nova TV series, with approximately 40 minutes of new material.  By 2039, global warming had caused sea levels to rise and large amount of territory to be lost. As though in response, a mysterious group of warships clad in mist, ""the Fleet of Mist,"" appeared in every corner of the ocean, and began attacking human ships. In spite of humanity mustering all their strength, they were utterly defeated by the Mist's overwhelming force. All of humanity's trade routes were blockaded by the Fleet of Mist, their political economy was destroyed, and the human race was steadily beaten down. Seven years later, the Fleet of Mist's submarine I-401 appears before cadet Gunzo Chihaya. The humanoid life form that pilots the sub, who should be their enemy, is instead offering her services to mankind.",1.7468,/cNUTbnGzqe6LtOfLy7drJ0LwHiB.jpg,2015-01-31,0,105,False,Released,,Arpeggio of Blue Steel -Ars Nova DC-,False,7.1,18,NR
False,/8n8A8WRydBgXbvukvN3xMzYe6vm.jpg,0,http://www.jokergame-movie.com,319669,tt3446906,ja,ジョーカー・ゲーム,"Set along a backdrop of a fictitious second world war at an international city in Asia. In Japan, Lieutenant Colonel Yuki (Yusuke Iseya) recommends the creation of spy training school ""D Kikan"". Meanwhile, Kato (Kazuya Kamenashi) is facing capital punishment for his refusal to follow a superior's order. Kato is then scouted by ""D Kikan"". He goes through a harsh training regiment and faces his first mission as a spy. In order to seize American ambassador Graham's confidential documents ""Black Note."" Kato infiltrates into an international city. A battle to gain possession of the ""Black Note"" ensues between Kato, a mysterious woman named Rin (Kyoko Fukada), the British Spy Agency, the Soviet Spy Agency and the radical army in Japan.",1.8018,/5eIDcK1AU2bG2WwpwyMz73sbqhc.jpg,2015-01-31,0,108,False,Released,,Joker Game,False,5.9,26,NR
False,/iqLKXqPJe1yys3im8WWWu30G89p.jpg,0,,297291,tt3086386,en,The Scorpion King 4: Quest for Power,"When he is betrayed by a trusted friend, Mathayus must marshal all his strength and cunning to outwit a formidable opponent who will stop at nothing to unlock a supreme ancient power.",1.6132,/yIvSKp0zM9AwmEdCataPogrBp31.jpg,2015-01-09,0,105,False,Released,,The Scorpion King 4: Quest for Power,False,5.176,245,PG-13
False,/3jxT6hCi5eDBseucDRo5c04qWCZ.jpg,0,https://web.archive.org/web/20160111092554/http://littleforest-movie.jp/,336026,tt3474602,ja,リトル・フォレスト 冬・春,"Ichiko bakes a cake for an end-of-year party with her friends. In the depths of winter, making mochi and curry keeps the people of Komori warm. Later, spring brings thoughts of her absent mother as well as rice planting and sakura, and she begins to think of leaving Komori behind again.",1.6543,/9T2DUtp2yUJnG0go0lIF9tTd8kG.jpg,2015-01-28,0,120,False,Released,Farm cook eat to live.,Little Forest: Winter/Spring,False,7.8,102,NR
False,/3J88Rwnusb3oehZwA1jHtHgrxjO.jpg,0,,313462,tt4152148,ja,烈車戦隊トッキュウジャーVSキョウリュウジャー,"ToQger vs. Kyoryuger will see the twelve rangers from both teams join forces to fight against an evil super giant. They must also save the Galaxy Line, which is falling from space. To make matters worse, the five main ToQgers are turned into children by a Shadow Monster.",1.5259,/3kRtkuCCjvcRLF3wK60GzA11jOh.jpg,2015-01-17,0,64,False,Released,The Imagination and Brave Movie!,Ressha Sentai ToQger vs. Kyoryuger: The Movie,False,7.167,12,NR
False,/ogO4yKFddTm3h3Loekk1US4BdIq.jpg,1000000,,299551,tt3280916,en,The Atticus Institute,"In the early 1970s, Dr. Henry West creates an institute to find people with supernatural abilities. When Judith Winstead comes to the facility, she exhibits amazing abilities that the military wants to turn into a weapon.",1.5117,/ompMn7y7LAlRgwfOYjp88bCCD1O.jpg,2015-01-05,0,92,False,Released,The only case of possession confirmed by the U.S. Government.,The Atticus Institute,False,5.816,354,NR
False,,0,,1244632,tt5300730,ja,性の逃避行　夜につがふ人妻,"Yuki, the wife of a university professor, was suffering from sexual violence from her husband. Yoriko, a female counselor at the domestic violence counseling office, is attracted to Yuki and invites her to escape to Izu. Yoriko, who is entrusted with the management of the drive-in, works hard to open the drive-in while being in love with her girlfriend, Yuki. Two men appear there...",1.8884,/pZuuAFMXTBbssHcAGqpVnlB0KAV.jpg,2015-01-23,0,63,False,Released,,Sexual Escapade: Married Woman Mating at Night,False,2.0,2,NR
False,/dE5HddKnrLRmjaJw5fLj0EmcO5B.jpg,0,,321815,tt4412218,zh,奔跑吧！兄弟,A movie adaptation of the popular Chinese television series.,1.8352,/xOZSK3QrDyDdg342Mj9i6Ygx9dV.jpg,2015-01-29,0,88,False,Released,,Running Man,False,4.1,12,NR
False,/sRdGwlWVhfawITSgCQm87sPCKOB.jpg,0,http://herc.co.kr/,321191,tt3797004,ko,허삼관,"Set in a village right after the Korean War, poor but good-hearted Heo Sam-gwan sets out to win the most beautiful girl in the village, Heo Ok-ran, by selling his blood to earn money. Years later, the two are happily married with three children, but their family undergoes a crisis when Sam-gwan's eldest son doesn't resemble him and rumors spread about the boy's paternity.",1.3521,/zwNXAq1YgbzYt8JJAhMVPWPEh1y.jpg,2015-01-14,0,124,False,Released,There's nothing I won't do to support my family!,Chronicle of a Blood Merchant,False,7.1,35,NR
False,/jD0mmfqPRpvJUaPdpLl1vMj38CA.jpg,0,,284689,tt1441953,en,Testament of Youth,"Testament of Youth is a powerful story of love, war and remembrance, based on the First World War memoir by Vera Brittain, which has become the classic testimony of that war from a woman’s point of view. A searing journey from youthful hopes and dreams to the edge of despair and back again, it’s a film about young love, the futility of war and how to make sense of the darkest times.",1.4465,/a6kFsaDCulCLfYHmKLDKTYaddM4.jpg,2015-01-16,1822250,129,False,Released,Divided by war. United by love.,Testament of Youth,False,7.262,791,PG-13
False,/nMlsS5v0BY9W1GhRBUNrRPF90Xh.jpg,3300000,,243940,tt2918436,en,The Lazarus Effect,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",1.5064,/4aq0TOLvITU3iWRUfxlRc83lMz1.jpg,2015-01-29,64110728,83,False,Released,Evil will rise.,The Lazarus Effect,False,5.305,1515,PG-13
False,/dv6NSD0GEOQWL8lY5uZzQL74l3K.jpg,0,,1006844,tt4833084,ja,誘惑遊女　ソラとシド,"On the edge of a small ocean town, there stands a small establishment called “Do-re-mi”. Three prostitutes, Sora, Shido, and Rei work here. They live together with the owner of the place, Kaname Toki in an at-home environment. Lately, Kaname’s kohai, Fuwa has been coming by frequently. Seeing Fuwa, who has lost his ability to get hard, Kaname’s father Minami invites him to the establishment to try to stimulate him. His partner is Shido, who has had an interest in Fuwa, however, Fuwa’s expression remains stiff. The reason for this is that the mayor of the town is leading a redevelopment movement, and Kaname’s establishment is in an area that needs to be evicted. Fuwa has been in charge of the eviction and is thus troubled. Shido finds out about his situation and the shop’s upcoming fate. Meanwhile, Kaname proposes to Sora and she begins to have feelings for him. Both parties are at a crossroads…. what will they choose?",1.4173,/dUwMunr9wvfOyl1pWkVo2fWxT32.jpg,2015-01-16,0,70,False,Released,The popular actresses in their elegant traditional Japanese attire are a must-see.,Temptation Prostitute of Sora and Shidod,False,1.0,2,NR
False,/4VXmlLKDCHEpNwMsGewezYlamKD.jpg,0,,264337,tt3233418,en,Spare Parts,"With the help of their high school's newest teacher, four Hispanic students form a robotics club. Although they have no experience, the youths set their sights on a national robotics contest. With $800 and parts scavenged from old cars, they build a robot and compete against reigning champion MIT. Along the way, the students learn not only how to build a robot but something far more important: how to forge bonds that will last a lifetime.",1.4127,/r2bMAt51027Pm3sjvfDuRXs9IHW.jpg,2015-01-16,0,115,False,Released,It takes a dream to build a team.,Spare Parts,False,7.2,222,PG-13
False,/laFv2HS0VbK7BaxBoX8AXPbw6Us.jpg,0,,308361,tt2481512,en,"Stockholm, Pennsylvania",A young woman is returned home to her biological parents after living with her abductor for 17 years.,1.2493,/AoapXic9H8w3PdXIJICuoZMVWoV.jpg,2015-01-23,0,99,False,Released,Being released doesn't mean you're free.,"Stockholm, Pennsylvania",False,5.3,87,NR
False,/2u6RqujvxN9fepn2hRr8Ax8eL5Q.jpg,0,,335832,tt4412240,zh,熊出没之雪岭熊风,"A strange yet familiar creature turns up, prompting a flooding of Bramble Bear's youthful memories. The forest descends into turmoil when a group of strangers arrive, on the hunt for the mysterious creature.",1.4441,/kOIvXIhiHIoqLDJtFu8lM3pyumQ.jpg,2015-01-30,47581416,96,False,Released,,Boonie Bears: A Mystical Winter,False,7.7,15,G
False,/rfW5bLxUtyPzdJHppytNzmR7qds.jpg,0,,340290,tt5594236,zh,怪谈,"A university swimmer's sudden death sparks suspicions among classmates, leading her friend and rival to uncover chilling secrets lurking beneath the surface; A young man's infatuation with a nearby sculptor takes a sinister turn as he delves deeper into her world, revealing unsettling truths; An editor's pursuit of romance with his assistant turns perilous when a series of accidents, linked to mysterious wishing sheets, haunt him and his friends.",1.3384,/xIkUR0pMtSDu4Vs6uVrd8CihksE.jpg,2015-01-23,0,89,False,Released,,Tales of Mystery,False,6.8,3,NR
False,/pPU5PTKu1PKCuHLGzQvI4xNbwhS.jpg,0,,345868,tt4144156,ja,アイアンガール Ultimate Weapon,"Set in the near future in a lawless world. Kurisu Saotome (Kirara Asuka) is a beautiful woman, but she is also a deadly bounty hunter. She wears an armored suit, possessing great power, and she is known as Iron Girl. Kurisu Saotome doesn't remember who she really is or where she comes from. To regain her memory, she continues her lonely battle.",1.2883,/4iO4onZi4Rbr6sV1EvUqf9QD2i4.jpg,2015-01-17,0,83,False,Released,,Iron Girl: Ultimate Weapon,False,5.1,23,NR
False,/uyvKj5YrunaVbl2Z9kNBA9wIi8D.jpg,0,http://bitterfilms.com,303867,tt4171032,en,World of Tomorrow,A little girl is taken on a mind-bending tour of her distant future.,1.3045,/5s7DSOek7Bk2CvcG1zX01bJzJ0x.jpg,2015-01-22,0,17,False,Released,,World of Tomorrow,False,7.818,359,NR
False,/6LQJQIw1f23ZlSf3ltFExh5p5et.jpg,0,,301274,tt4344878,zh,重返20岁,"A visit to the photographer's returns the physical looks of a 70-year-old grandmother back to her 20s. Things get even stranger when his grandson asks her to join his band, and his best friend begins to fall for her.",1.3032,/umsAAisx2BSzxvczgQsm6mlbvQx.jpg,2015-01-15,0,131,False,Released,,20 Once Again,False,6.593,59,NR
False,/fprATkyTKmwr1TCM8f2LI9RWgP0.jpg,0,,326854,tt4596408,ko,내 심장을 쏴라,"A young man develops schizophrenia after his mother's suicide. After he meets a kindred spirit at the psychiatric hospital, he forges a plan with the man to escape.",1.1337,/nEva7iEzhKUvljLATELn4dc9vZA.jpg,2015-01-28,0,101,False,Released,"Sane or insane, they couldn't need each other less.",Shoot Me in the Heart,False,7.6,21,NR
False,/rafRTDlcigKNrAGP2YvIv8haHKK.jpg,0,,337301,,ko,꽃보다 처녀귀신,"Yeong-woong quits his major firm job and joins a private loan company to look for his girlfriend who disappeared because of her debts. He meets debtor Hong Doo-moon who is a former gangster turned shaman and buys a house by the river with loan money. During his asceticism, many ghosts come by asking him to fulfill their wishes but he only chooses to help the unmarried ghost. Hong Doo-moon’s main business is to recover a married couple’s relationship through sex therapy. Ghosts enter the wife’s body and lets her learn new techniques but takes her to the Angel of Death in return. Hong Doo-moon pays back all his loans thanks to Yeong-woong and agrees to help his girlfriend…",1.1865,/eo3Bao9QrB9BCy8O2NAxDeHZtz.jpg,2015-01-15,0,103,False,Released,,Ghost Over Flowers,False,4.5,2,NR
False,/rhgXVrBpZHpA0hpFEBea4KJGzBU.jpg,0,,468556,tt3973830,ja,オリエント急行殺人事件,"The Japanese adaption of Agatha Christie's famous whodunit ""Murder on the Orient Express"".",1.2537,/oASlNNwh9F7nZHYlUcfKgv7oKwA.jpg,2015-01-11,0,280,False,Released,,Murder on the Orient Express,False,6.6,8,NR
False,/2lVr6cbuPb6eabcWvrdxM9UJQRh.jpg,0,,331376,tt3976070,zh,暴走神探,"Fan Ruyi, a detective, finds himself framed after getting a top secret mission. Along the way he meets a blind performer and a powerful warlord's daughter that further complicates his quest to clear his name.",1.2321,/m6BKnWosEjjipDPsyQhr5ZVqOcm.jpg,2015-01-16,0,123,False,Released,,Shanghai Noir,False,5.0,7,NR
False,/1SaFLVNTmwmw8cItI4dW4PDEgo1.jpg,0,,309024,tt3142366,en,Take Me to the River,"A naive California teen plans to remain above the fray at his Nebraskan family reunion, but a strange encounter places him at the center of a long-buried family secret.",1.3752,/66bbjih3YVrHpGV537SCuU0xZvS.jpg,2015-01-26,0,84,False,Released,,Take Me to the River,False,6.385,65,NR
False,/xS82biqjD9N24kv3tbRkvqJurzX.jpg,2000000,,322075,tt4706702,ru,Ёлки лохматые,"A funny story about the adventures of a two hairy friends familiar from the ""Six Degrees of Celebration"" series.",1.2121,/qOJtdRaFeHsyUd1Z8xvvEACNmRy.jpg,2015-01-29,0,86,False,Released,,"Paws, Bones & Rock'n'roll",False,6.1,44,NR
False,/74H6hJ4oEdomXXpHTjAikHU9jVx.jpg,0,http://maestro-movie.com/,314838,tt3505800,ja,マエストロ！,"Due to the economic recession, the orchestra is shut down. The members hear later that the orchestra will be reformed. Only some of the members, who have not yet been rehired, gather for the orchestra. For the first time since they disbanded the orchestra plays together, but they sound horrible. At that time, the conductor Tetsusaburo Tendou appears in front of them.",1.1053,/wFAwZB1a7b2jVuptVbuIqtM3cZY.jpg,2015-01-31,0,129,False,Released,,Maestro!,False,6.4,5,NR
False,/bBDFJLMp9twPSYLffY42Tpivx0l.jpg,0,,340286,tt3574218,ja,繕い裁つ人,"Ichie is the owner of a dressmaking shop. Her grandmother started the shop and now Ichie runs the business. Her clothes are made with an old sewing machine and are very popular. Following her grandmother’s will, Ichie only makes clothes for individuals and turns down offers to turn her clothing into a brand.",0.9577,/4RdA4IaXr44Fz1QU025fL8BiVGg.jpg,2015-01-31,0,104,False,Released,,A Stitch of Life,False,6.0,7,NR
