adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/sr55z05MvFdCooDif7xbjmwJUU3.jpg,0,,378385,tt4616014,en,Jarhead 3: The Siege,"Corporal Evan Albright joined the elite Marine Corps Security Guards to save the world and see some action-not necessarily in that order. But his first assignment, protecting a U. S. Embassy in a seemingly safe Middle Eastern capitol, relegates his unit to wrangling ""gate groupies"" protesting outside the compound and honing their marksmanship by playing video games. So Albright and his team are caught off guard when well-armed and well-trained militants launch a surprise attack aimed at killing an informant in the embassy. Heavily out-gunned, they will have to muster all the courage and fire power they can as their once routine assignment spirals into all-out war.",1.3929,/namZEDSMbFOSI3sMjzeSJ4E176o.jpg,2016-01-20,0,95,False,Released,,Jarhead 3: The Siege,False,6.147,251,R
False,/imbk0EIc7nmEt07Rc9LbJWn2cOy.jpg,0,,401791,tt5471154,zh,熊出沒之熊心歸來,"Frustrated with his pals, Briar joins a traveling circus, where new friends and fame keep the homesickness away... for a while.",1.384,/l1Dbx1PkO3SPgsYyf0C8QqoL6X1.jpg,2016-01-16,45150390,99,False,Released,,Boonie Bears: The Big Top Secret,False,7.3,19,NR
False,/oqdT6kiDnvw4oFx3DyLjEsDxRhb.jpg,0,,396352,tt4778840,da,Melon Rainbow,"A pink neon lamp and a laptop screen illuminate the semi-naked blonde girl on the bed. Her name is Melon Rainbow and she’s working. During the day she has a different job, cleaning for people she has next to no contact with. A blind boy changes that. Melon Rainbow tries to help him and herself.",1.3559,/h4I211GxE0egRgDJWWQtzMzQ5Cz.jpg,2016-01-28,0,28,False,Released,,Melon Rainbow,False,4.9,14,NR
False,/3fbcSHlu2SQ9Gcek0PfcDCGLL5P.jpg,0,http://www.hallmarkchannel.com/all-things-valentine,377428,tt5329524,en,All Things Valentine,"Avery, a blogger with a string of disappointing Valentine’s Days, is ready to give up on love when she meets handsome veterinarian Brenden. When Avery finds out Brenden blames his recent break up on her blog and is the one leaving her angry comments, she begins to question whether the bond they’ve began to build is a true love story or yesterday’s news.",1.3076,/2iU19KivcXMk27837pwsVv6wcTj.jpg,2016-01-31,0,85,False,Released,All you need is love.,All Things Valentine,False,5.898,88,G
False,/bqBtjT11WMPaX6RY6jkGBFz2HfS.jpg,7000000,https://www.lionsgate.com/movies/norm-of-the-north,276905,tt1594972,en,Norm of the North,"Polar bear Norm and his three Arctic lemming buddies are forced out into the world once their icy home begins melting and breaking apart. Landing in New York, Norm begins life anew as a performing corporate mascot, only to discover that his new employers are directly responsible for the destruction of his polar home.",1.2875,/ouaoVSV7aOSWTNnQ9iDA1jw0pgg.jpg,2016-01-14,17062499,86,False,Released,Bear to be different,Norm of the North,False,4.7,360,PG
False,/1ee7AmCE5S40A8kCinvhFtNMLYD.jpg,0,,362703,tt4076760,en,Diablo,A young civil war veteran is forced on a desperate journey to save his kidnapped wife.,1.2326,/6uAVDyWhkXfaMo09hNpyqR0xkFp.jpg,2016-01-08,0,83,False,Released,Beyond Hope. Beyond Regret. Beyond Salvation.,Diablo,False,4.918,177,R
False,/8YQCybX8it6ILjPvf2xMf2do9Ac.jpg,0,,392536,tt5548284,en,LEGO Scooby-Doo! Haunted Hollywood,"The gang find themselves in a tinsel-town twist! While on a VIP tour of the legendary Brickton Studios, Scooby and friends get a first-hand experience of the rumored hauntings when classic movie monsters drop in for a creepy casting call.",1.2317,/fZ53SvgcryXaWctiiRtlxR1p4Uq.jpg,2016-01-28,0,75,False,Released,,LEGO Scooby-Doo! Haunted Hollywood,False,7.287,244,G
False,/uT4ZUtWPmbGv2nT89cORw5mDc7l.jpg,0,,400246,tt4539136,ja,人生の約束,"Yuma Nakahara is the CEO of an IT company and he is a workaholic. He is focused only on expanding his company. He receives a phone call from his former co-worker and friend Kouhei, but Kouhei doesn't say anything. Yuma gets the sense that something is wrong and heads to Kouhei's hometown of Shinminato, Toyama Prefecture, Japan.  In Shinminato, Yuma meets other people and becomes involved in the Shinminato Hikiyama Festival. His outlook on life begins to change.",1.2197,/6kwgJdSO6uSWYEroDiG5oDE2aXI.jpg,2016-01-09,0,120,False,Released,,A Living Promise,False,0.0,0,NR
False,/aOXE9XyA328F8HBeXDoAp2ADy0R.jpg,0,,397540,tt5233142,ja,手裏剣戦隊ニンニンジャーVSトッキュウジャー THE MOVIE 忍者・イン・ワンダーランド,"The Ninningers come across a new enemy, Dark Doctor Mavro, a remnant of the Shadow Line, who created his own, evil version of Aka Ninger serving under him by stealing the real Aka Ninger's Nintality, and because of it, Takaharu's life is now in danger. All hope seems lost until the Ninningers meet the ToQgers, who fought and defeated the Shadow Line in the past, and it's up to them to join forces in order to overcome this new crisis.",1.2021,/8BK0Ilgb9LFrSTb6mk2uVkebbMS.jpg,2016-01-23,0,64,False,Released,,Shuriken Sentai Ninninger vs. ToQger the Movie: Ninjas in Wonderland,False,8.5,2,NR
False,/p2y3RhQZZfzLY1xFGHaXTpqWkhI.jpg,0,http://epic-pictures.com/detail.aspx?ProjectId=15790f7b-fb5a-e411-9d0b-d4ae527c3b65,339547,tt4552524,en,Jeruzalem,"When a couple of American young adults fly to Israel to visit the city of Jerusalem, a biblical nightmare falls upon the city.",1.1751,/hYkfUKjWlVP6GVqIW5wL2ruREGZ.jpg,2016-01-22,0,87,False,Released,"On Judgement Day, Hell Shall Inherit The Earth.",Jeruzalem,False,5.522,639,R
False,/24P9tUH7YkZ3P7Bwn6Jpunknovq.jpg,0,http://www.fox.com/grease-live,348089,tt4366830,en,Grease Live,"After enjoying a holiday romance, high school students Danny and Sandy are unexpectedly reunited when she transfers to Rydell High, where she must contend with cynical Rizzo and the Pink Ladies.",1.1678,/ygzNOhZ4yAbA3QYqFjIFzI6ctwP.jpg,2016-01-31,0,130,False,Released,An electrifying LIVE television event!,Grease Live,False,7.048,313,NR
False,/yOfYj6AsRml7jiHtY7nEVc804wV.jpg,0,,390943,tt4125368,ja,の・ようなもの のようなもの,"Master Shinkome asks Shinden  to find a former disciple, Shintoto, from his rakugoka (comic storytelling) family. Shinden visits ex-disciples in his search for Shintoto.",1.1105,/1DYJccLmbwgEjBY10H9CTF7YhyN.jpg,2016-01-16,0,95,False,Released,,"Something Like, Something Like It",False,10.0,3,NR
False,/eOMsAdWF2HS9Vxb4mlpDi2vGh9t.jpg,0,http://www.p3m.jp/,372761,tt5463052,ja,PERSONA3 THE MOVIE —#4 Winter of Rebirth—,"Makoto Yuki and his allies have grown through the bonds they have formed and partings they have experienced. Using the power of Persona, they continue to fight to put an end to the Dark Hour, in hope that there are peaceful days waiting for them at the end of the battle. However, as the season shifts to winter, memories from ten years ago resurface and a boy believed to be their friend warns the members of S.E.E.S. that ""The Fall""— an event that will destroy all of humanity is near, leaving the group with a difficult choice to be made by New Year’s Eve.",1.1,/t9ikHZFR9MvFMG7N7MMgCS7jzl7.jpg,2016-01-23,361950,105,False,Released,"To know death, to gaze at death, to face death.",Persona 3 the Movie: #4 Winter of Rebirth,False,7.7,32,PG-13
False,/dX0ZmUb0KBbrgzUGxrRKrbrVYgN.jpg,0,,384841,tt4828680,zh,真相禁区,"Everyone has secrets they keep hidden, even from their loved ones. When Ouquan's wife gives birth to a child, Ouquan is certain the child is not his and suspects his wife of an affair. He discovers the other man is an unjustly imprisoned criminal, who is on the prowl for revenge and will stop at nothing to re-gain what he's lost.",1.0992,/qUlT4QedYCMgdOKWvEhp9PH8DtH.jpg,2016-01-22,0,109,False,Released,,Inside or Outside,False,3.7,3,NR
