adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,,712498,tt1954799,en,Saints at War,"Sixty years ago, while in the prime of their youth, thousands of young Latter-day Saints humbly stepped forward, prepared to sacrifice their lives so that the nightmare of tyranny might end. The second world war brought untold horrors, degradation, and the tragic loss of life. The Faith, service, and sacrifice of these stalwart Church members changed the face of the world…and influenced the next generations in profound ways. These are the scoutmasters, the choristers, the bishops, and the home teachers–ward members who went about their daily work with the same diligence and passion that defined their generation. Drawing on hundreds of oral and written histories from Church leaders and veterans around the world, this stunning video chronicles the harsh realities of war and the miracles that seemed both abundant and ever present–the remarkable stories of Saints at War.",0.0651,/72kmsyyildx8U7lk3kgKJWO4bSi.jpg,2001-01-01,0,60,False,Released,,Saints at War,False,0.0,0,NR
False,,0,,499333,,en,"Greece, to me","Often the images are held for awhile and then left to themselves - only to fade out just as they begin to move. For me this enhances the feeling of memory - and the sensation that when you leave a place you know that everything is still there, without you. And so the film is both elongated and fragmented.",0.0651,/8fXsZPd0pOL4MRBLz3DsemRL3Iz.jpg,2001-01-01,0,9,False,Released,,"Greece, to me",False,0.0,0,NR
False,,0,,1450333,tt0421997,en,Comedy Only in da Hood,"A collection of sketches detailing hilarious urban adventures only found in da hood! ""Comedy Only in Da Hood, Volume 1,"" dares to ask questions like ""If Eddie Murphy never made it out of da' hood, what would he be doing?"" We'll also get another first hand peek into the confidential legal files of none other than the well respected (and feared) Captain Child Support Man! You'll join him as he saves the day for countless Mother's and children, bringing dead beat Dad's to justice; he doesn't want all your money, he just wants what you owe!",0.065,/eXHIqD33gnrjYdBy8CzQKZzMls9.jpg,2001-11-12,0,104,False,Released,,Comedy Only in da Hood,False,9.0,1,NR
False,,0,,1229362,,ru,Скоро весна,,0.065,,2001-01-01,0,25,False,Released,,Spring is Coming Soon,False,0.0,0,NR
False,,0,,1136426,tt18074990,ja,ほんとにあった！呪いのビデオ Special 2,The second special edition of the popular horror series. New episodes of supernatural phenomena are thoroughly examined by a psychic medium.,0.065,/vWPlvspWCz0m4Anwin4l5NxwHjj.jpg,2001-12-21,0,86,False,Released,,Honto ni Atta! Noroi no Video: Special 2,False,0.0,0,NR
False,,0,http://www.boobiegirl.com/index.html,1033111,tt0303278,en,Boobie Girl,About a little girl with two big problems.,0.065,,2001-01-01,0,5,False,Released,,Boobie Girl,False,10.0,1,NR
False,/jI6R3d708EoYAuf4Yu80XCF8Aix.jpg,0,,790648,,it,Alhambra,,0.065,/dYLJUyDeoM1wQlt0YpWGLZ3Ef4Q.jpg,2001-01-01,0,0,False,Released,,Alhambra,False,0.0,0,NR
False,,0,,644848,tt0303868,pt,Corpo e Meio,"By instinct, he covers the flame before him. The fire consumes tears and fever, little by little. Only then the sorrow begins. A cold wind sweeps the ashes from the floor and freezes the room.",0.065,,2001-07-04,0,25,False,Released,,In Between,False,10.0,1,NR
False,/h8brq40hoaVWZK13R6W41OtMzVM.jpg,0,,625466,tt0316670,en,Stalin: The Red God,"Shot on location in Georgia and Russia, this documentary examines how the bloodiest dictator in world history commanded the allegiance and adulation of the Soviet Union during his lifetime and how his influence lives on beyond the grave. It employs a wealth of archive material, eyewitness accounts, reconstructions in original locations, and myriad examples of Stalin's artistic legacy, in its scrutiny of the dictator's career and his cult, past and present.",0.065,/pTY5AsTpXQCJSwu2X9qUDtObVT5.jpg,2001-05-31,0,61,False,Released,,Stalin: The Red God,False,9.0,1,NR
False,,0,,509057,,fr,Pulsar,"""Pulsar"" belongs to ""The Angel Cycle"" (""Le Cycle de l´Ange""). In this cycle of works we create bonds between the human body and astronomical bodies. Maria Klonaris´ improvised performance is a negative dance which lies between pleasure and catastrophe, a black and blue body language which grapples with the white of the screen and the luminous suddenness of a firework display.",0.065,/a10aI9EkKrhLjgU1XmB5UbaPWGn.jpg,2001-01-01,0,14,False,Released,,Pulsar,False,8.0,1,NR
False,,0,,299660,tt12644416,en,Ditty Dot Comma,"Ditty Dot Comma is a hand-painted, wide screen 35mm film that honours the relationship between the eye and the ear. The dot and the comma, literary punctuation marks, are also used as symbols and designs.",0.065,,2001-01-01,0,3,False,Released,,Ditty Dot Comma,False,0.0,0,NR
False,,0,,201209,tt1002673,en,Bella and Real,"Real, an immigrant soccer team in chaos recruits Olle, a Swedish coach, to create order. All of the players want to play center. Olle's right hand man is Sammi, father of a Kurd family with a son on the team. His daughter Bella has the impossible dream of becoming the goaltender. All of the men in Real are opposed to women on the soccer field. The Kurd culture demands that the patriarch of the family keeps the female in order or he loses face. At Olle's first match with Real the goalie leaves for a date. Olle has no one but Bella to put in the goal.",0.065,/1H9hEV2UTVZb3vnIEUui1V2KJIT.jpg,2001-11-12,0,28,False,Released,Better free in foreign land than prisoner at home.,Bella and Real,False,0.0,0,NR
False,,0,,172856,tt0303706,en,Baddiel & Skinner Unplanned Live from London's West End,"Acclaimed comedians David Baddiel and Frank Skinner star in this hour of live, uncensored, and unscripted hilarity. This release compiles the best moments from their 2001 run at London's West End.",0.065,/2LJxd13owsAn1nRxdcpfVhj8imZ.jpg,2001-11-10,0,71,False,Released,Two blokes. One sofa. No script.,Baddiel & Skinner Unplanned Live from London's West End,False,8.75,4,NR
