adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,,0,,583185,tt0882804,en,Stalked,"Aleksandar is running for his life after escaping the Bosnian War. He looks up his friend, Ben, in the US to start a new life. He starts a romance with Ben's beautiful sister Jillian but quickly gets framed for murder. He has to clear his name and prove the town's mayor is corrupt before he is killed by the bounty men.",0.0459,/A1FbLkB5ESpH3ky2fftwiLvDUXZ.jpg,2000-08-15,0,93,False,Released,Running for His Life in a Town Out for Blood...,Stalked,False,0.0,0,NR
False,,0,,798418,tt0346511,en,Anghel Dela Guardia,"Director: William Mayo (as William G. Mayo)  Writers: Wilmer P. Cruz (screenplay), William Mayo (story) (as William G. Mayo)  Stars: Jeric Raval, Isabel Granada, Jimwell Stevens  Isabel (Isabel Granada) is destined to give birth to Lucifer's child so to prevent this, her guardian angel Gabriel (Jeric Raval) will watch over her safety.",0.0436,/5q3wUkz4Q2oU5xtL1bSB5bT2onJ.jpg,2000-08-23,0,90,False,Released,,Anghel Dela Guardia,False,7.0,1,NR
False,,0,,818154,tt0375951,en,The Man from Venus,"Diamond’s grainy experimental film is the first in a series that tackles issues of sexuality with a fearless approach. Navigating the psychological manifestations of a hybrid gender identity, Diamond explores issues of body and mind capturing the complex nature of his topic.",0.0429,/8fUAf2J6rHcuhHwARg2u9IEdbim.jpg,2000-08-13,0,3,False,Released,,The Man from Venus,False,3.0,3,NR
False,,0,,543359,tt0437247,en,In Her Eyes,An anti-hunting short film film made for the Humane Society of the United States' Animal Channel website.,0.0427,/vCisu90vwi3T1yxbfOCey8fFzIV.jpg,2000-08-01,0,3,False,Released,,In Her Eyes,False,10.0,1,NR
False,,0,,1232084,,lv,Kur viņi palika?,"In 1994, the Soviet army left Karosta, a military district in Liepāja that had been closed for 50 years. Within a few days, the population of Karosta fell from 25,000 to 6,000. The photographs found in the empty houses raise the question: where did they all go? The answer is not necessary...",0.0409,,2000-08-27,0,0,False,Released,,Kur viņi palika?,False,0.0,0,NR
False,,0,,76945,,en,Subaru Impreza WRX,"Superfast, superpowerful, with head-turning looks, the Subaru Impreza is one of the most desirable cars on the market today. It has become an icon for a motoring generation in an era where few cars can command such loyalty and prestige. The Subaru Impreza enjoys phenominal cult status thanks largely to Colin McRae's storming world rally championship glory in 1995 with Subaru taking the manufacturers' title (a title they won again in 1996 and 1997).",0.0409,,2000-08-14,0,115,False,Released,"Now in this DVD you can explore in full speed, the excitement, the performance of a car that once seen leaves a lasting impression!",Subaru Impreza WRX,False,4.0,2,NR
False,,0,,819421,,en,Fags & Hags,Fags & Hags cuts to the heart of all matters.,0.0379,,2000-08-17,0,10,False,Released,,Fags & Hags,False,0.0,0,NR
False,/oomkWGTNOVBiT9Sm4Hs5sjVZq7A.jpg,0,,467207,tt0255901,en,City of Dreams,"This fascinating documentary explores the collaboration between Marion Mahony, the first registered woman architect in the world and the longest serving designer in Frank Lloyd Wright’s practice, and husband Walter Burley Griffin. Their struggle with unyielding bureaucracy, the philosophies that underscored their life and work, and their passionate commitment to an architecture that expressed a balance between society and the environment and an affinity between the human spirit and the natural world. The film weaves together their personal and professional lives, drawing on archival and contemporary footage of their work, an extensive collection of photographs, the couple’s own correspondance and writing, and interviews with prominent architects, social historians and the people who knew them.",0.0404,/qCNfWU5bjBWW5f6mvElPTo0FmkI.jpg,2000-08-07,0,55,False,Released,,City of Dreams,False,10.0,1,NR
False,,0,,534657,tt1259203,en,Dear Diary: The Story of Two Women In Love,"Recovering from a breakup, rock-singer Kate (Jo-Ann Barton) falls in love with her computer teacher Bonnie (Mary De Michele). Kate goes through a maze of emotional highs and lows, and throughout it all, Kate's manager, Marty (Deana Demko), drives everyone crazy protecting her. To add to the turmoil, Marty constantly battles with Kate's roomate David (Lou Pennacchio).  Follow Kat and Bonnie's most intimate thoughts through the pages of the diaries. Strong musical performances wrapped in a compelling drama where a misunderstanding results in tragedy.",0.0398,/pKDfoShF5CpFwnWju79Ctzxc21G.jpg,2000-08-13,0,85,False,Released,Share their intimate thoughts...their fears...their hopes...their desires,Dear Diary: The Story of Two Women In Love,False,1.0,2,NR
False,,0,http://vaheberberian.com/laugh/yevaylen/,654691,,en,Yevaylen,"A hilarious monologue about growing up in an Armenian family in Lebanon. Vahé describes his experiences as a member of the Armenian Diaspora. The monologue was performed live in several cities across the US. A performance of this piece was recorded live on video at Rococo, in Pasadena, California in August 2000.",0.0389,/pwFxxSyOh3b6fSSPrh1zz4n8cK0.jpg,2000-08-01,0,0,False,Released,,Yevaylen,False,0.0,0,NR
