adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/dF6GNQ0TnZkr1t4wBt36Xc0Pccd.jpg,4800000,,1690,tt0450278,en,Hostel,"Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",5.6804,/dDrtuWUKhgUGp12kgUWuP0NpTdF.jpg,2006-01-06,81979826,94,False,Released,Welcome to your worst nightmare.,Hostel,False,5.957,3925,R
False,/lao4tAa7y5QX5benDMyIeeRiTCb.jpg,50000000,https://www.sonypictures.com/movies/underworldevolution,834,tt0401855,en,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",5.673,/oJaQG353uOzOqffQ5K2hg03k4Vp.jpg,2006-01-12,111476513,106,False,Released,A new race. A new battle. A new hero...,Underworld: Evolution,False,6.602,4360,R
False,/6epfs9UMFbYuj4UfjHq5EDic8V9.jpg,0,,7549,tt0446059,zh,霍元甲,"After going through a series of tragic events in his life, martial arts master Huo Yuanjia returns to Tianjin and must fight four international soldiers, in order to safeguard his nation's pride.",4.7861,/yKJ7rjIwOa8XvACELo9eV8IvMPb.jpg,2006-01-26,68072848,103,False,Released,Mastering others is strength. Mastering yourself makes you fearless.,Fearless,False,7.509,1396,PG-13
False,/4lo1OVm0TSM2dNkKXtav2sEQJry.jpg,40000000,,11565,tt0421729,en,Big Momma's House 2,"FBI agent Malcolm Turner goes back undercover as Big Momma, a slick-talking, slam-dunking Southern granny with attitude to spare! Now this granny must play nanny to three dysfunctional upper-class kids in order to spy on their computer hacker father.",4.3537,/wlbov6pkgySqYZilZcO54f29Dg1.jpg,2006-01-26,141522961,99,False,Released,The momma of all comedies is back.,Big Momma's House 2,False,5.766,1689,PG-13
False,/7D1v3y0RPoyJBZAx4eGdjcqJUuD.jpg,45000000,,17379,tt0408985,en,Last Holiday,"The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Williams.",3.694,/2SkM1AHIgCQgdOboER6euPKTxGF.jpg,2006-01-13,38399961,112,False,Released,She always thought she was somebody special... and she was.,Last Holiday,False,7.264,864,PG-13
False,/dhoyAlBnKkvDYVNgBEctJjy7U5k.jpg,5000000,,9900,tt0456554,en,Grandma's Boy,"Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But when he gets kicked out of his apartment, he's forced to move in with his grandmother.",3.6027,/fSRdHBtisU0zhks4OjKezI3jnt7.jpg,2006-01-06,6538177,95,False,Released,A movie that proves you're never too old to come of age.,Grandma's Boy,False,6.532,744,R
False,/6Zrz2cEupZ2CRHU1coEgb2xa1hq.jpg,1000000,https://www.searchlightpictures.com/imaginemeandyou,1544,tt0421994,en,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",3.2384,/a7CbxY3TMwFKX6awlBxhb7Es6tS.jpg,2006-01-27,2500000,93,False,Released,There goes the bride.,Imagine Me & You,False,7.574,1105,R
False,/neuZntbxtKsyyh40z3UtBqPxLUG.jpg,35000000,,1969,tt0416496,en,Bandidas,"When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",3.0168,/31wgXG6OxDaXbp5IzyNoUJdVS5e.jpg,2006-01-18,18381890,93,False,Released,Being bad never looked so good!,Bandidas,False,6.037,1171,PG-13
False,/p5z5X3GRnaFEqgtEa7fiGhgtUkA.jpg,17000000,https://www.warnerbros.com/running-scared,7304,tt0404390,en,Running Scared,"A low-ranking thug is entrusted by his boss to dispose of a gun that killed corrupt cops, but things spiral out of control when the gun ends up in wrong hands.",2.9546,/f2LU6M8wFmt6G1fzv9JFWbIkRd9.jpg,2006-01-06,9500000,122,False,Released,Every bullet leaves a trail.,Running Scared,False,6.991,1148,R
False,/2p1nyBVSEBiCTrrZeVSV9nIsqHr.jpg,4200000,http://tv.disney.go.com/disneychannel/originalmovies/highschoolmusical/index.html,10947,tt0475293,en,High School Musical,A popular high school athlete and an academically gifted girl get roles in the school musical and develop a friendship that threatens East High's social order.,2.7447,/1DGmWZjUJPeKGFRHGCA6VPFUBML.jpg,2006-01-20,3746,98,False,Released,Experience The Laughter. The Magic. The Music.,High School Musical,False,6.5,4774,G
False,/s0ChBkAuxCm1eNOkPvMccW9PMix.jpg,4200000,https://www.searchlightpictures.com/daywatch,2269,tt0409904,ru,Дневной дозор,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",2.6008,/c99EkthlyDtdVh0xTaKsk9PRDg1.jpg,2006-01-01,42918532,146,False,Released,The second chapter in the epic fantasy trilogy,Day Watch,False,6.1,597,R
False,/tyKOUk8qVvwCtfMD2eKRNiiEhcM.jpg,0,http://movies.disney.com/bambi-2,13205,tt0447854,en,Bambi II,"Return to the forest and join Bambi as he reunites with his father, The Great Prince, who must now raise the young fawn on his own. But in the adventure of a lifetime, the proud parent discovers there is much he can learn from his spirited young son.",2.5865,/wIVLCnwYynKIiAheJoEQtC8gTjq.jpg,2006-01-26,0,72,False,Released,A Son's Courage. A Father's Love.,Bambi II,False,6.5,1049,G
False,/oxEvnbNAr1BFWX8XQ6KBU35uWN8.jpg,9500000,,7457,tt0426883,en,Alpha Dog,"Johnny Truelove likes to see himself as tough. He's the son of an underworld figure and a drug dealer. Johnny also likes to get tough when things don't go his way. When Jake Mazursky fails to pay up for Johnny, things get worse for the Mazursky family, as Johnny and his 'gang' kidnap Jake's 15 year old brother and hold him hostage.",2.5286,/t9pirEsDxe102mSQGoDZWBbdcCD.jpg,2006-01-27,32400000,122,False,Released,One crime. 38 witnesses. No way back.,Alpha Dog,False,6.647,1498,R
False,/bWN6ZBr6nJNEuHigL9fQWhZ78hd.jpg,0,https://movies.disney.com/glory-road,9918,tt0385726,en,Glory Road,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",2.1502,/bGRSV5tStxDNPRLCewnOeeiZzrY.jpg,2006-01-13,42647449,118,False,Released,The incredible story of the team that changed the game forever.,Glory Road,False,7.419,789,PG
False,/dS1rOjnhgqTbEebLLAIQ7tG7hyB.jpg,0,,14945,tt0493247,ja,銀色の髪のアギト,It is 300 years into the future. Earth's environment had been devastated by mankind's own foolish plans and humankind is beleaguered by the sentient forests which they have awoken. The world balance is tipped when a young boy named Agito stumbles across a machine that glowed in a strange blue hue inside a forbidden sanctuary.,1.9835,/deky1Av1w6wgSzcFbtcsFgrKKtV.jpg,2006-01-07,0,95,False,Released,"Together, we can face the future...",Origin: Spirits of the Past,False,6.969,257,NR
False,,0,,61167,tt0451135,en,My Brother,"""My Brother"" is an inner city story of two impoverished boys, Isaiah and James. James is developmentally disabled. Their mother, L'Tisha, finds herself in a tragic situation. Dying of tuberculosis, she desperately tries to get her two boys, eight and eleven at the time, adopted together. Finding that only Isaiah can be adopted. L'Tisha makes the only choice she feels she can make; creating an unbreakable bond of love between the boys, and hoping that bond will get them through life. Her prayers are answered as the boys overcome impossible odds on their way to adulthood, staying as close as ever as young men dealing with life's obstacles.",1.9316,/A4mOSgusSeqvt85ka0VgLtHMtNx.jpg,2006-01-01,0,100,False,Released,"Two Brothers, One Soul",My Brother,False,5.75,4,NR
False,/ums8XVCi9kWoQhTg51J0bASKltd.jpg,0,,14938,tt0409681,en,The Alibi,"Con man Ray Elliot decides to leave crime behind to start a company that sells fake alibis to clients who have been unfaithful to their significant others. It seems that the streetwise Ray has found his calling, until he unexpectedly becomes a murder suspect in a case involving one of his most influential customers. Now, as the police and an assassin called ""The Mormon"" track Ray, he and his attractive assistant, Lola, must clear their own names.",1.9291,/7PaZLT7vfCIU6p3nG0QkIvdrTpF.jpg,2006-01-12,138704,90,False,Released,We keep your private life private.,The Alibi,False,5.654,120,R
False,/nng3oT99jRYw5RmzhziPEi9LJZ5.jpg,0,,45457,tt0491002,cn,最愛女人購物狂,"Fong is a super shopaholic who has landed herself into some serious debt. She seeks the help of Choosey, a psychiatrist who has hilarious psychological issues of his own.",1.7808,/zq5Luds0n1vAIE96AvhC3NxV8f0.jpg,2006-01-20,0,92,False,Released,,The Shopaholics,False,6.083,12,NR
False,/efHg4fTpRwd6Wk0N64ogcsYeHsI.jpg,0,,42322,tt0830700,ar,ظرف طارق,"Tarek is a young man who is working at a telecommunications company,and he fell in love with a girl when he heard her voice in a radio talk show. A customer of the company he works at asks him to spy on a girl which stole a valuable thing from him. When Tarek does his searches, he discovers that she is the girl he have dreamed about.",1.777,/twE4XKly7N8KNpTm5nIKsYwPEyX.jpg,2006-01-03,0,110,False,Released,,Tarek's Situation,False,7.0,59,NR
False,/ni8i04GxVd8Yw9YuLEahx60GObL.jpg,26000000,,13275,tt0417433,en,Annapolis,"Jake Huard, from a shipbuilders family, promised his dying mother he'ld make it to Anapolis Naval Academy. Thanks to tenaciously bugging a Congressman, he's selected despite dubious grades. Once inside, Jake soon proves sub-standard academically. Constantly challenged to his limits, repeatedly made the 'over-cocky' reason for the entire class to suffer, Jake nearly quits, but after facing his utterly un-supportive father's gloating returns just in time. Stubborn Jake finds support withs mates as well as Senor Ali, his lover-to-be, and a discipline he may excel in: the 'brigade' boxing tournament, open to all ranks.",1.7172,/hH6YeqFcihbZsz7iWl6MzQVzL8O.jpg,2006-01-27,17496992,108,False,Released,"50,000 Apply. 1,200 Are Accepted. Only The Best Survive",Annapolis,False,6.874,569,PG-13
False,/z3rXaWnmQTJJw9ioNxRQ23rYXHw.jpg,0,https://www.focusfeatures.com/something_new,15363,tt0437777,en,Something New,"Kenya McQueen thought she had it all: a successful career, good friends and family. There was just one thing she didn't have under control: her love life. All that changes when she meets sexy, free-spirited Brian Kelly. But when her ideal man arrives on the scene, Kenya must decide between the relationship everyone expects and the romance no one expected.",1.6962,/lcwB60GqQaWUgUw1CCE5gm5XHI1.jpg,2006-01-29,11400000,99,False,Released,She had it all under control. Except her heart.,Something New,False,6.448,258,PG-13
False,/2bWVPB6xvOxAVpYWHPEkCvYcdmK.jpg,0,,154304,tt0499525,cn,春田花花同學會,"In McDull, the Alumni, our protagonist has grown up. He is no longer the little boy who banters with his mates at school. How he wishes he could just go on bantering all day long with his mates at the renowned Flower on the Spring Field Kindergarten. But that is not to be. Like all grown-ups, he has to grapple with harsh reality. McDull and his mates are scattered all over the place. Each one of them has to find his or her own path. In each of their hearts, they know they have failed. Meanwhile, life goes on in the kindergarten. Someone strums a guitar and the pupils chime in to the song: Puff the magic dragon, lives by the sea… A dragon lives forever, but not so little boys. With hindsight, McDull believes this could well be the maxim of the Flower on the Spring Field Kindergarten alumni.",1.5856,/4rBnWRHRZTFzYYgssWMAWgstFdv.jpg,2006-01-22,0,95,False,Released,,"McDull, the Alumni",False,5.714,7,NR
False,/38kf3uz8Py0GfIAcrdy2JHHIF6b.jpg,0,,9695,tt0424938,en,Karla,"Based on real events, Canada's most notorious serial killers, Paul Bernardo and wife Karla Homolka kidnap, sexually abuse, and murder three young girls.",1.5671,/mzKbHdw4pXs4QBsNE77LXEbJhZ7.jpg,2006-01-20,0,99,False,Released,Evil has a beautiful face.,Karla,False,5.434,114,R
