adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/wa0UGYppc6uWOdVow4Ko2CG4jk9.jpg,0,http://www.serbianfilmmovie.com,73861,tt1273235,sr,Srpski film,"Retired porn star Milos leads a normal family life trying to make ends meet. Presented with the opportunity of a lifetime to financially support his family for the rest of their lives, Milos must participate in one last mysterious film. From then on, Milos is drawn into a maelstrom of unbelievable cruelty and mayhem.",13.6025,/yIQqiw3Az5QYNHLCUoCTtxXH24G.jpg,2010-01-06,0,104,False,Released,Not all films have a happy ending,A Serbian Film,False,5.443,2207,NC-17
False,/7HzdWt7Rz3VeoHk5QEBEZaa0m1S.jpg,26000000,http://www.legionmovie.com,22894,tt1038686,en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",6.9474,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,2010-01-21,67918658,100,False,Released,"When the last angel falls, the fight for mankind begins.",Legion,False,5.896,2849,R
False,/aPrrrGtSjXbw8XnpzsVJgF0ioq3.jpg,80000000,,20504,tt1037705,en,The Book of Eli,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",5.8946,/1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg,2010-01-14,157107755,118,False,Released,Some will kill to have it. He will kill to protect it.,The Book of Eli,False,6.797,6654,R
False,/kL1V6LpdI1nozZaqGbt8FvDzdTC.jpg,0,,65496,tt1570970,fr,Mes chères études,"Nineteen-year-old Laura is stressed by her first year at college when money worries distract her from her studies and so, desperate for cash, she answers an online advertisement for intimate companionship that leads her down a dangerous path.",4.1001,/vSpMWP1iX2KeRyIcHV3nINeBxlQ.jpg,2010-01-18,0,101,False,Released,,Student Services,False,5.326,141,NR
False,/gsi9F4tHPWJbVQSYaO1YDAAbdhU.jpg,20000000,http://www.daybreakersmovie.com/,19901,tt0433362,en,Daybreakers,"In the year 2019, a plague has transformed almost every human into a vampire. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",3.8587,/xFZH2l9UOyIclk2ZFWNHQ38B2RP.jpg,2010-01-06,51417188,98,False,Released,"In 2019, the most precious natural resource... is us.",Daybreakers,False,6.288,2165,R
False,/w7TUrUUo9pKcgY7PCdm2LK6XbZB.jpg,28000000,,23172,tt1273678,en,The Spy Next Door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",3.851,/nJJrceb2xHGIA0irADX0JvWSIHT.jpg,2010-01-15,66166000,94,False,Released,Part spy. Part babysitter. All hero.,The Spy Next Door,False,5.882,1405,PG
False,/csSEukCACMBPgqDgujDBHG4bfpj.jpg,0,,34134,tt1610301,en,Barbie in A Mermaid Tale,"Barbie stars as Merliah, a surfer who learns a shocking secret: she's a mermaid! She and her dolphin friend set out for an undersea adventure to rescue her mother, the queen of Oceana.",3.8068,/jtOlo3AaXVBnqfMeKGFrZUMPFui.jpg,2010-01-25,16441438,75,False,Released,Barbie Makes A Big Splash!,Barbie in A Mermaid Tale,False,7.3,808,G
False,/dfeCwxegv4rting4xftkHxmIdyu.jpg,48000000,,23023,tt0808510,en,Tooth Fairy,"When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",3.7755,/cRZvw3bPomtucIUtMHZ3qPIYtYs.jpg,2010-01-14,112462508,101,False,Released,You can't handle the tooth.,Tooth Fairy,False,5.479,2099,PG
False,/8srpvfRNT9qenQZACPTXDZYXitL.jpg,80000000,,12201,tt1226273,en,Edge of Darkness,"As a seasoned homicide detective, Thomas Craven has seen the bleakest side of humanity. But nothing prepares him for the toughest investigation of his life: the search for his only daughter Emma's killer. Now, he is on a personal mission to uncover the disturbing secrets surrounding her murder, including corporate corruption, government collusion and Emma's own mysterious life.",3.5879,/pvHjp1vEFmp5FquSCPQ2O95tIZJ.jpg,2010-01-28,81126522,117,False,Released,Some secrets take us to the edge.,Edge of Darkness,False,6.415,1716,R
False,/kgaQLCOpH8K5kZZRmeiI4btSrl0.jpg,5000000,http://www.magnetreleasing.com/tuckeranddalevsevil/,46838,tt1465522,en,Tucker and Dale vs. Evil,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",3.4474,/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,2010-01-22,5224938,89,False,Released,Evil just messed with the wrong hillbillies.,Tucker and Dale vs. Evil,False,7.396,3129,R
