adult,backdrop_path,budget,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,softcore,status,tagline,title,video,vote_average,vote_count,certification
False,/AmN8ozRE0AbMGgZhqBu4fUjZkRt.jpg,35000000,,11362,tt0245844,en,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",7.6649,/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg,2002-01-23,75395048,131,False,Released,Prepare for adventure. Count on revenge.,The Count of Monte Cristo,False,7.673,2009,PG-13
False,/mmud5z8rQytHw0cEbkNI36Vadcn.jpg,0,,972809,,zh,清宫性史5之重振皇风,,7.6432,/hhEF6a5GznzH06QAjmUdQXnlQOT.jpg,2002-01-01,0,0,False,Released,,The Qing Palace's Secret Affairs 5,False,0.0,0,NR
False,/1Cuaush5VwesuZJzJRy2ptfalCh.jpg,58500000,,2899,tt0250223,fr,Astérix & Obélix : Mission Cléopâtre,History's favorite Gauls assist Queen Cleopatra when she wagers that the Egyptian people can build a palace for Julius Caesar in just three months.,6.7678,/5gMmVSkY7RAxb5xRk7ej7JVhXyl.jpg,2002-01-30,131116046,108,False,Released,The funniest film in ancient history!,Asterix & Obelix: Mission Cleopatra,False,7.4,3764,NR
False,/1FWSGQZo6HAzqO52VHL405VxJ07.jpg,11800000,https://www.warnerbros.com/movies/walk-remember,10229,tt0281358,en,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production, he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life, as well as a very big secret she must keep from Landon.",3.5154,/8lUYMvWdHA0Q0k5F76RQCeCBUkA.jpg,2002-01-25,47494916,102,False,Released,It all comes down to who's by your side.,A Walk to Remember,False,7.751,4241,PG
False,/zvIhFx35lXEIO2OsVnrpReEH747.jpg,10000000,,11891,tt0240468,en,Kung Pow: Enter the Fist,"A movie within a movie, created to spoof the martial arts genre. Writer/director Steve Oedekerk uses contemporary characters and splices them into a 1970s kung-fu film, weaving the new and old together.  As the main character, The Chosen One, Oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend Master Pain. Along the way he encounters some strange characters.",3.1227,/gVsZ1hsJ9g11oCCav4N8ccp9bRw.jpg,2002-01-25,17000000,81,False,Released,If you've got an ass...he'll kick it!,Kung Pow: Enter the Fist,False,6.41,741,PG-13
False,/z8csz0EOx2Hv59tAlVXJ4T6PUFR.jpg,4000000,,12205,tt0308379,ja,仄暗い水の底から,A woman in the midst of an unpleasant divorce moves to an eerie apartment building with her young daughter. The ceiling of their apartment has a dark and active leak.,3.0998,/iSq6J55RFLfwcceDKxYtMjOr1sz.jpg,2002-01-19,1686839,101,False,Released,Don't let the water reach you.,Dark Water,False,6.815,702,NR
False,,0,,1073383,,zh,清宫性史4之神医妙药,,3.0549,/x4uTJnrB9AV7jm0bs541Eie0IeP.jpg,2002-01-01,0,0,False,Released,,The Qing Palace's Secret Affairs 4,False,0.0,0,NR
False,,0,,1073380,,zh,清宫性史1之无能皇帝,,2.9904,/kW72qzHyUvMj5mvLUJzZofXMYxT.jpg,2002-01-01,0,0,False,Released,,The Qing Palace's Secret Affairs 1,False,6.0,1,NR
False,/mj49FvpUhjDHYKNjqCogAtzvZo4.jpg,55000000,,10375,tt0160184,en,D-Tox,A disgraced FBI agent with a drinking problem joins nine other troubled law enforcement officers at an isolated detox clinic in the wilds of Wyoming. But the therapeutic sanctuary becomes a nightmarish hellhole when a major snowstorm cuts off the clinic from the outside world and enables a killer on the inside to get busy.,2.5008,/rn2Zu7zjOfNQCqQmqO7T1PDcBCq.jpg,2002-01-04,6632383,96,False,Released,Survival is a Killer.,D-Tox,False,5.571,708,R
False,/zQM01PhOwJY9ePnWPQ8L0YeKf8c.jpg,32000000,,2637,tt0265349,en,The Mothman Prophecies,"Reporter John Klein is plunged into a world of impossible terror when fate draws him to the sleepy West Virginia town of Point Pleasant, whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.",2.4034,/z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,2002-01-25,55305279,119,False,Released,What do you see?,The Mothman Prophecies,False,6.22,1246,PG-13
False,/gfwMVCtYjn4VjAQyIZ5bOj6KSu0.jpg,35000000,,11888,tt0281373,en,Snow Dogs,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.",2.6473,/8DDC6z1XyLSiNLzKw1pXcYeAOJ3.jpg,2002-01-18,81000000,99,False,Released,Get ready for mush hour!,Snow Dogs,False,5.624,776,PG
False,/hrsY89TNtGMjB2GaueU158x7XRu.jpg,0,,129171,tt1594970,cn,聊齋誌異之孽慾孤鬼,"A handsome, outstanding student and always wins women's hearts, soon married to tycoon's daughter. To prepare for the upcoming exam, he moves in an abandoned house. During his stay, he meets two sexy, beautiful, and troublesome ghosts.",2.2645,/xTT3cNeKR41bmnJw4OpoiJXC7e6.jpg,2002-01-01,0,97,False,Released,,Fox Ghost,False,3.8,5,NR
